,webURL,numViolations,id,finalScore,impact,tags,description,help,helpUrl,nodes,html,failureSummary
5,https://slack.com/,11,landmark-contentinfo-is-top-level,37.0,moderate,"['cat.semantics', 'best-practice']",Ensures the contentinfo landmark is at top level,Contentinfo landmark should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.8/landmark-contentinfo-is-top-level?application=playwright,"[{'any': [{'id': 'landmark-is-top-level', 'data': {'role': 'contentinfo'}, 'relatedNodes': [], 'impact': 'moderate', 'message': 'The contentinfo landmark is contained in another landmark.'}], 'all': [], 'none': [], 'impact': 'moderate', 'html': '<div class=""c-nav--footer__metasocial"" role=""contentinfo""></div>', 'target': ['div[role=""contentinfo""]'], 'failureSummary': 'Fix any of the following:\n  The contentinfo landmark is contained in another landmark.'}]",,
6,https://slack.com/,11,landmark-no-duplicate-banner,37.0,moderate,"['cat.semantics', 'best-practice']",Ensures the document has at most one banner landmark,Document should not have more than one banner landmark,https://dequeuniversity.com/rules/axe/4.8/landmark-no-duplicate-banner?application=playwright,"[{'any': [{'id': 'page-no-duplicate-banner', 'data': None, 'relatedNodes': [{'html': '<div class=""c-announcement-banner banner--fixed-top"" data-persist-on-cta-click="""" role=""banner"">', 'target': ['.c-announcement-banner']}], 'impact': 'moderate', 'message': 'Document has more than one banner landmark'}], 'all': [], 'none': [], 'impact': 'moderate', 'html': '<header role=""banner"" id=""banner"">', 'target': ['#banner'], 'failureSummary': 'Fix any of the following:\n  Document has more than one banner landmark'}]",,
7,https://slack.com/,11,landmark-no-duplicate-contentinfo,37.0,moderate,"['cat.semantics', 'best-practice']",Ensures the document has at most one contentinfo landmark,Document should not have more than one contentinfo landmark,https://dequeuniversity.com/rules/axe/4.8/landmark-no-duplicate-contentinfo?application=playwright,"[{'any': [{'id': 'page-no-duplicate-contentinfo', 'data': None, 'relatedNodes': [{'html': '<div class=""c-nav--footer__metasocial"" role=""contentinfo""></div>', 'target': ['div[role=""contentinfo""]']}], 'impact': 'moderate', 'message': 'Document has more than one contentinfo landmark'}], 'all': [], 'none': [], 'impact': 'moderate', 'html': '<footer class=""c-nav c-nav--footer"">', 'target': ['footer'], 'failureSummary': 'Fix any of the following:\n  Document has more than one contentinfo landmark'}]",,
8,https://slack.com/,11,landmark-unique,37.0,moderate,"['cat.semantics', 'best-practice']",Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,Ensures landmarks are unique,https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=playwright,"[{'any': [{'id': 'landmark-is-unique', 'data': {'role': 'banner', 'accessibleText': None}, 'relatedNodes': [{'html': '<div class=""c-announcement-banner banner--fixed-top"" data-persist-on-cta-click="""" role=""banner"">', 'target': ['.c-announcement-banner']}], 'impact': 'moderate', 'message': 'The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable'}], 'all': [], 'none': [], 'impact': 'moderate', 'html': '<header role=""banner"" id=""banner"">', 'target': ['#banner'], 'failureSummary': 'Fix any of the following:\n  The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable'}, {'any': [{'id': 'landmark-is-unique', 'data': {'role': 'contentinfo', 'accessibleText': None}, 'relatedNodes': [{'html': '<div class=""c-nav--footer__metasocial"" role=""contentinfo""></div>', 'target': ['div[role=""contentinfo""]']}], 'impact': 'moderate', 'message': 'The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable'}], 'all': [], 'none': [], 'impact': 'moderate', 'html': '<footer class=""c-nav c-nav--footer"">', 'target': ['footer'], 'failureSummary': 'Fix any of the following:\n  The landmark must have a unique aria-label, aria-labelledby, or title to make landmarks distinguishable'}]",,
9,https://slack.com/,11,region,37.0,moderate,"['cat.keyboard', 'best-practice']",Ensures all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.8/region?application=playwright,"[{'any': [{'id': 'region', 'data': {'isIframe': False}, 'relatedNodes': [], 'impact': 'moderate', 'message': 'Some page content is not contained by landmarks'}], 'all': [], 'none': [], 'impact': 'moderate', 'html': '<a class=""c-button v--primary c-skip-link is-focusable"" data-clog-click="""" data-clog-ui-component=""inc_skip_link"" data-clog-ui-element=""link_skip"" href=""#main_focusable"">Skip to main content</a>', 'target': ['.c-skip-link'], 'failureSummary': 'Fix any of the following:\n  Some page content is not contained by landmarks'}]",,
10,https://slack.com/,11,skip-link,37.0,moderate,"['cat.keyboard', 'best-practice']",Ensure all skip links have a focusable target,The skip-link target should exist and be focusable,https://dequeuniversity.com/rules/axe/4.8/skip-link?application=playwright,"[{'any': [{'id': 'skip-link', 'data': None, 'relatedNodes': [], 'impact': 'moderate', 'message': 'No skip link target'}], 'all': [], 'none': [], 'impact': 'moderate', 'html': '<a class=""c-button v--primary c-skip-link is-focusable"" data-clog-click="""" data-clog-ui-component=""inc_skip_link"" data-clog-ui-element=""link_skip"" href=""#main_focusable"">Skip to main content</a>', 'target': ['.c-skip-link'], 'failureSummary': 'Fix any of the following:\n  No skip link target'}]",,
0,https://soundcloud.com/,4,landmark-one-main,14.0,moderate,"['cat.semantics', 'best-practice']",Ensures the document has a main landmark,Document should have one main landmark,https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=playwright,"[{'any': [], 'all': [{'id': 'page-has-main', 'data': None, 'relatedNodes': [], 'impact': 'moderate', 'message': 'Document does not have a main landmark'}], 'none': [], 'impact': 'moderate', 'html': '<html lang=""en"">', 'target': ['html'], 'failureSummary': 'Fix all of the following:\n  Document does not have a main landmark'}]",,
1,https://soundcloud.com/,4,meta-viewport,14.0,critical,"['cat.sensory-and-visual-cues', 'wcag2aa', 'wcag144', 'EN-301-549', 'EN-9.1.4.4', 'ACT']","Ensures <meta name=""viewport""> does not disable text scaling and zooming",Zooming and scaling must not be disabled,https://dequeuniversity.com/rules/axe/4.8/meta-viewport?application=playwright,"[{'any': [{'id': 'meta-viewport', 'data': 'user-scalable=no', 'relatedNodes': [], 'impact': 'critical', 'message': 'user-scalable=no on <meta> tag disables zooming on mobile devices'}], 'all': [], 'none': [], 'impact': 'critical', 'html': '<meta content=""width=device-width,minimum-scale=1,maximum-scale=1,user-scalable=no"" name=""viewport"">', 'target': ['meta[name=""viewport""]'], 'failureSummary': 'Fix any of the following:\n  user-scalable=no on <meta> tag disables zooming on mobile devices'}]",,
2,https://soundcloud.com/,4,page-has-heading-one,14.0,moderate,"['cat.semantics', 'best-practice']","Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.8/page-has-heading-one?application=playwright,"[{'any': [], 'all': [{'id': 'page-has-heading-one', 'data': None, 'relatedNodes': [], 'impact': 'moderate', 'message': 'Page must have a level-one heading'}], 'none': [], 'impact': 'moderate', 'html': '<html lang=""en"">', 'target': ['html'], 'failureSummary': 'Fix all of the following:\n  Page must have a level-one heading'}]",,
3,https://soundcloud.com/,4,region,14.0,moderate,"['cat.keyboard', 'best-practice']",Ensures all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.8/region?application=playwright,"[{'any': [{'id': 'region', 'data': {'isIframe': False}, 'relatedNodes': [], 'impact': 'moderate', 'message': 'Some page content is not contained by landmarks'}], 'all': [], 'none': [], 'impact': 'moderate', 'html': '<div class=""errorPage__inner"" id=""error__timeout"">', 'target': ['#error__timeout'], 'failureSummary': 'Fix any of the following:\n  Some page content is not contained by landmarks'}, {'any': [{'id': 'region', 'data': {'isIframe': False}, 'relatedNodes': [], 'impact': 'moderate', 'message': 'Some page content is not contained by landmarks'}], 'all': [], 'none': [], 'impact': 'moderate', 'html': '<p>\n<a href=""/popular/searches"" title=""Popular searches"">Popular searches</a>\n</p>', 'target': ['#app > p'], 'failureSummary': 'Fix any of the following:\n  Some page content is not contained by landmarks'}]",,
0,https://symbolic.com/,2,listitem,8.0,serious,"['cat.structure', 'wcag2a', 'wcag131', 'EN-301-549', 'EN-9.1.3.1']",Ensures <li> elements are used semantically,<li> elements must be contained in a <ul> or <ol>,https://dequeuniversity.com/rules/axe/4.8/listitem?application=playwright,"[{'any': [{'id': 'listitem', 'data': None, 'relatedNodes': [], 'impact': 'serious', 'message': 'List item does not have a <ul>, <ol> parent element'}], 'all': [], 'none': [], 'impact': 'serious', 'html': '<li>AUTOMOTIVE: FOR VEHICLE PRICING AND WEB LISTING FOR MAJOR AUTOMOTIVE MANUFACTURER: CURATED, REPAIRED, AND VALIDATED INTEGRITY OF AUTOMOBILE INSPECTION DATA</li>', 'target': ['.pp-sub-heading > li:nth-child(4)'], 'failureSummary': 'Fix any of the following:\n  List item does not have a <ul>, <ol> parent element'}, {'any': [{'id': 'listitem', 'data': None, 'relatedNodes': [], 'impact': 'serious', 'message': 'List item does not have a <ul>, <ol> parent element'}], 'all': [], 'none': [], 'impact': 'serious', 'html': '<li>BIOMETRICS: FOR MILITARY BASE SECURITY AND IDENTIFICATION OF FRIEND OR FOE: CURATED, REPAIRED, AND VALIDATED INTEGRITY OF SOURCE DATA FOR SHARING WITH OTHER COUNTRIES</li>', 'target': ['li:nth-child(6)'], 'failureSummary': 'Fix any of the following:\n  List item does not have a <ul>, <ol> parent element'}, {'any': [{'id': 'listitem', 'data': None, 'relatedNodes': [], 'impact': 'serious', 'message': 'List item does not have a <ul>, <ol> parent element'}], 'all': [], 'none': [], 'impact': 'serious', 'html': '<li>MILITARY: US DEPARTMENT OF DEFENSE: FOR CONDUCTING MILITARY OPERATIONS WORLDWIDE: CURATED, REPAIRED AND VALIDATED&nbsp; DATA FOR WEAPON SYSTEMS TACTICAL SETTINGS DATA</li>', 'target': ['li:nth-child(8)'], 'failureSummary': 'Fix any of the following:\n  List item does not have a <ul>, <ol> parent element'}, {'any': [{'id': 'listitem', 'data': None, 'relatedNodes': [], 'impact': 'serious', 'message': 'List item does not have a <ul>, <ol> parent element'}], 'all': [], 'none': [], 'impact': 'serious', 'html': '<li>DATA SHARING: SUPPORTING&nbsp; AUTHORITATIVE DATA SOURCES WITH METHODS AND TOOLS TO ACHIEVE AND MAINTAIN DATA INTEGRITY</li>', 'target': ['li:nth-child(10)'], 'failureSummary': 'Fix any of the following:\n  List item does not have a <ul>, <ol> parent element'}]",,
1,https://symbolic.com/,2,tabindex,8.0,serious,"['cat.keyboard', 'best-practice']",Ensures tabindex attribute values are not greater than 0,Elements should not have tabindex greater than zero,https://dequeuniversity.com/rules/axe/4.8/tabindex?application=playwright,"[{'any': [{'id': 'tabindex', 'data': None, 'relatedNodes': [], 'impact': 'serious', 'message': 'Element has a tabindex greater than 0'}], 'all': [], 'none': [], 'impact': 'serious', 'html': '<input aria-invalid=""false"" aria-required=""true"" class=""large"" id=""input_1_1"" name=""input_1"" tabindex=""100"" type=""text"" value="""">', 'target': ['#input_1_1'], 'failureSummary': 'Fix any of the following:\n  Element has a tabindex greater than 0'}, {'any': [{'id': 'tabindex', 'data': None, 'relatedNodes': [], 'impact': 'serious', 'message': 'Element has a tabindex greater than 0'}], 'all': [], 'none': [], 'impact': 'serious', 'html': '<input aria-invalid=""false"" aria-required=""true"" class=""large"" id=""input_1_2"" name=""input_2"" tabindex=""101"" type=""text"" value="""">', 'target': ['#input_1_2'], 'failureSummary': 'Fix any of the following:\n  Element has a tabindex greater than 0'}, {'any': [{'id': 'tabindex', 'data': None, 'relatedNodes': [], 'impact': 'serious', 'message': 'Element has a tabindex greater than 0'}], 'all': [], 'none': [], 'impact': 'serious', 'html': '<input aria-invalid=""false"" class=""large"" id=""input_1_3"" name=""input_3"" tabindex=""102"" type=""text"" value="""">', 'target': ['#input_1_3'], 'failureSummary': 'Fix any of the following:\n  Element has a tabindex greater than 0'}, {'any': [{'id': 'tabindex', 'data': None, 'relatedNodes': [], 'impact': 'serious', 'message': 'Element has a tabindex greater than 0'}], 'all': [], 'none': [], 'impact': 'serious', 'html': '<textarea aria-invalid=""false"" class=""textarea small"" cols=""50"" id=""input_1_4"" name=""input_4"" rows=""10"" tabindex=""103""></textarea>', 'target': ['#input_1_4'], 'failureSummary': 'Fix any of the following:\n  Element has a tabindex greater than 0'}, {'any': [{'id': 'tabindex', 'data': None, 'relatedNodes': [], 'impact': 'serious', 'message': 'Element has a tabindex greater than 0'}], 'all': [], 'none': [], 'impact': 'serious', 'html': '<input class=""gform_button button"" id=""gform_submit_button_1"" onclick=""if(window[&quot;gf_submitting_1&quot;]){return false;}  window[&quot;gf_submitting_1&quot;]=true;  "" onkeypress=""if( event.keyCode == 13 ){ if(window[&quot;gf_submitting_1&quot;]){return false;} window[&quot;gf_submitting_1&quot;]=true;  jQuery(&quot;#gform_1&quot;).trigger(&quot;submit&quot;,[true]); }"" tabindex=""104"" type=""submit"" value=""Submit"">', 'target': ['#gform_submit_button_1'], 'failureSummary': 'Fix any of the following:\n  Element has a tabindex greater than 0'}]",,
0,https://vimeo.com/,2,aria-allowed-role,5.0,minor,"['cat.aria', 'best-practice']",Ensures role attribute has an appropriate value for the element,ARIA role should be appropriate for the element,https://dequeuniversity.com/rules/axe/4.8/aria-allowed-role?application=playwright,"[{'any': [{'id': 'aria-allowed-role', 'data': ['main'], 'relatedNodes': [], 'impact': 'minor', 'message': 'ARIA role main is not allowed for given element'}], 'all': [], 'none': [], 'impact': 'minor', 'html': '<html lang=""en"" role=""main"">', 'target': ['html'], 'failureSummary': 'Fix any of the following:\n  ARIA role main is not allowed for given element'}]",,
1,https://vimeo.com/,2,page-has-heading-one,5.0,moderate,"['cat.semantics', 'best-practice']","Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.8/page-has-heading-one?application=playwright,"[{'any': [], 'all': [{'id': 'page-has-heading-one', 'data': None, 'relatedNodes': [], 'impact': 'moderate', 'message': 'Page must have a level-one heading'}], 'none': [], 'impact': 'moderate', 'html': '<html lang=""en"" role=""main"">', 'target': ['html'], 'failureSummary': 'Fix all of the following:\n  Page must have a level-one heading'}]",,
0,https://www.audible.com/,4,aria-required-attr,14.0,critical,"['cat.aria', 'wcag2a', 'wcag412', 'EN-301-549', 'EN-9.4.1.2']",Ensures elements with ARIA roles have all required ARIA attributes,Required ARIA attributes must be provided,https://dequeuniversity.com/rules/axe/4.8/aria-required-attr?application=playwright,"[{'any': [{'id': 'aria-required-attr', 'data': ['aria-expanded'], 'relatedNodes': [], 'impact': 'critical', 'message': 'Required ARIA attribute not present: aria-expanded'}], 'all': [], 'none': [], 'impact': 'critical', 'html': '<input aria-autocomplete=""both"" aria-controls=""ac-listbox"" aria-label=""Search for an audiobook, newspaper, magazine and more"" autocomplete=""off"" class=""bc-input bc-color-border-focus bc-color-base bc-color-background-base bc-color-border-base"" data-initial-value="""" id=""header-search"" name=""keywords"" placeholder=""Find your next great listen"" role=""combobox"" type=""search"" value="""">', 'target': ['#header-search'], 'failureSummary': 'Fix any of the following:\n  Required ARIA attribute not present: aria-expanded'}]",,
1,https://www.audible.com/,4,empty-heading,14.0,minor,"['cat.name-role-value', 'best-practice']",Ensures headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.8/empty-heading?application=playwright,"[{'any': [{'id': 'has-visible-text', 'data': None, 'relatedNodes': [], 'impact': 'minor', 'message': 'Element does not have text that is visible to screen readers'}, {'id': 'aria-label', 'data': None, 'relatedNodes': [], 'impact': 'minor', 'message': 'aria-label attribute does not exist or is empty'}, {'id': 'aria-labelledby', 'data': None, 'relatedNodes': [], 'impact': 'minor', 'message': 'aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty'}, {'id': 'non-empty-title', 'data': {'messageKey': 'noAttr'}, 'relatedNodes': [], 'impact': 'minor', 'message': 'Element has no title attribute'}], 'all': [], 'none': [], 'impact': 'minor', 'html': '<h1 class=""bc-heading bc-color-base bc-size-extra-large bc-text-bold""><div class=""bc-section bc-spacing-minus-mini bc-spacing-top-minus-mini"" style="""">\n</div></h1>', 'target': ['.bc-col-12.bc-text-center.bc-col > .bc-spacing-none.bc-row > h1'], 'failureSummary': 'Fix any of the following:\n  Element does not have text that is visible to screen readers\n  aria-label attribute does not exist or is empty\n  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty\n  Element has no title attribute'}]",,
2,https://www.audible.com/,4,link-in-text-block,14.0,serious,"['cat.color', 'wcag2a', 'wcag141', 'TTv5', 'TT13.a', 'EN-301-549', 'EN-9.1.4.1']",Ensure links are distinguished from surrounding text in a way that does not rely on color,Links must be distinguishable without relying on color,https://dequeuniversity.com/rules/axe/4.8/link-in-text-block?application=playwright,"[{'any': [{'id': 'link-in-text-block', 'data': {'messageKey': 'fgContrast', 'contrastRatio': 2.43, 'requiredContrastRatio': 3, 'nodeColor': '#ffffff', 'parentColor': '#a6a6a6'}, 'relatedNodes': [{'html': '<p class=""bc-text oneLine bc-spacing-s0_5 bc-spacing-top-none bc-text-left bc-size-callout bc-color-carbon65%"">', 'target': ['#adbl-carousel-loading-c8 > .carousel-loading-grid > .product-carousel-item.bc-row > .carousel-product.bc-col-2.bc-col:nth-child(1) > .bc-spacing-s0_5.bc-size-callout.bc-color-carbon65\\%']}], 'impact': 'serious', 'message': 'The link has insufficient color contrast of 2.43:1 with the surrounding text. (Minimum contrast is 3:1, link text: #ffffff, surrounding text: #a6a6a6)'}, {'id': 'link-in-text-block-style', 'data': None, 'relatedNodes': [{'html': '<p class=""bc-text oneLine bc-spacing-s0_5 bc-spacing-top-none bc-text-left bc-size-callout bc-color-carbon65%"">', 'target': ['#adbl-carousel-loading-c8 > .carousel-loading-grid > .product-carousel-item.bc-row > .carousel-product.bc-col-2.bc-col:nth-child(1) > .bc-spacing-s0_5.bc-size-callout.bc-color-carbon65\\%']}], 'impact': 'serious', 'message': 'The link has no styling (such as underline) to distinguish it from the surrounding text'}], 'all': [], 'none': [], 'impact': 'serious', 'html': '<a class=""bc-link bc-color-link"" href=""/search?searchAuthor=Greg+O%27Connor"" tabindex=""0"">Greg O\'Connor</a>', 'target': ['#adbl-carousel-loading-c8 > .carousel-loading-grid > .product-carousel-item.bc-row > .carousel-product.bc-col-2.bc-col:nth-child(1) > .bc-spacing-s0_5.bc-size-callout.bc-color-carbon65\\% > .bc-color-link.bc-link'], 'failureSummary': 'Fix any of the following:\n  The link has insufficient color contrast of 2.43:1 with the surrounding text. (Minimum contrast is 3:1, link text: #ffffff, surrounding text: #a6a6a6)\n  The link has no styling (such as underline) to distinguish it from the surrounding text'}]",,
3,https://www.audible.com/,4,region,14.0,moderate,"['cat.keyboard', 'best-practice']",Ensures all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.8/region?application=playwright,"[{'any': [{'id': 'region', 'data': {'isIframe': False}, 'relatedNodes': [], 'impact': 'moderate', 'message': 'Some page content is not contained by landmarks'}], 'all': [], 'none': [], 'impact': 'moderate', 'html': '<div class=""slot bottomSlot"" id=""bottom-1"">', 'target': ['#bottom-1'], 'failureSummary': 'Fix any of the following:\n  Some page content is not contained by landmarks'}]",,
0,https://www.baidu.com/,6,color-contrast,24.0,serious,"['cat.color', 'wcag2aa', 'wcag143', 'TTv5', 'TT13.c', 'EN-301-549', 'EN-9.1.4.3', 'ACT']",Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=playwright,"[{'any': [{'id': 'color-contrast', 'data': {'fgColor': '#ffffff', 'bgColor': '#3385ff', 'contrastRatio': 3.53, 'fontSize': '11.3pt (15px)', 'fontWeight': 'normal', 'messageKey': None, 'expectedContrastRatio': '4.5:1'}, 'relatedNodes': [{'html': '<input autofocus="""" class=""bg s_btn"" id=""su"" type=""submit"" value=""ç\x99¾åº¦ä¸\x80ä¸\x8b"">', 'target': ['#su']}], 'impact': 'serious', 'message': 'Element has insufficient color contrast of 3.53 (foreground color: #ffffff, background color: #3385ff, font size: 11.3pt (15px), font weight: normal). Expected contrast ratio of 4.5:1'}], 'all': [], 'none': [], 'impact': 'serious', 'html': '<input autofocus="""" class=""bg s_btn"" id=""su"" type=""submit"" value=""ç\x99¾åº¦ä¸\x80ä¸\x8b"">', 'target': ['#su'], 'failureSummary': 'Fix any of the following:\n  Element has insufficient color contrast of 3.53 (foreground color: #ffffff, background color: #3385ff, font size: 11.3pt (15px), font weight: normal). Expected contrast ratio of 4.5:1'}, {'any': [{'id': 'color-contrast', 'data': {'fgColor': '#ffffff', 'bgColor': '#3388ff', 'contrastRatio': 3.43, 'fontSize': '9.8pt (13px)', 'fontWeight': 'normal', 'messageKey': None, 'expectedContrastRatio': '4.5:1'}, 'relatedNodes': [{'html': '<a class=""bri"" href=""//www.baidu.com/more/"" name=""tj_briicon"" style=""display: block;"">æ\x9b´å¤\x9aäº§å\x93\x81</a>', 'target': ['.bri']}], 'impact': 'serious', 'message': 'Element has insufficient color contrast of 3.43 (foreground color: #ffffff, background color: #3388ff, font size: 9.8pt (13px), font weight: normal). Expected contrast ratio of 4.5:1'}], 'all': [], 'none': [], 'impact': 'serious', 'html': '<a class=""bri"" href=""//www.baidu.com/more/"" name=""tj_briicon"" style=""display: block;"">æ\x9b´å¤\x9aäº§å\x93\x81</a>', 'target': ['.bri'], 'failureSummary': 'Fix any of the following:\n  Element has insufficient color contrast of 3.43 (foreground color: #ffffff, background color: #3388ff, font size: 9.8pt (13px), font weight: normal). Expected contrast ratio of 4.5:1'}]",,
